Commercial AO designator,CFN,CFN suffix,ATC AO designator,ATC flight id,Start of period of operation,End of period of operation,Days of operation,ICAO ADEP,EOBT,ICAO ADES,ETA,ICAO aircraft type,No-change indicator,Change-actions indicator,Call-sign format,Next CFN,
AY,868,,FIN,868,07AUG11,07AUG11,7,LSGG,0850,EFHK,1150,BE70,N,,,193,
AY,868,,FIN,868,08AUG11,17AUG11,12345,LSGG,0850,EFHK,1150,BE70,N,,,869,
AY,868,,FIN,868,13AUG11,13AUG11,6,LSGG,0850,EFHK,1150,B319,N,,,659,
AY,868,,FIN,868,14AUG11,14AUG11,7,LSGG,0850,EFHK,1150,BE70,N,,,707,
AY,868,,FIN,868,18AUG11,18AUG11,4,LSGG,0850,EFHK,1150,B319,N,,,767,
AY,868,,FIN,868,19AUG11,26AUG11,12345,LSGG,0850,EFHK,1150,BE70,N,,,869,
AY,868,,FIN,868,20AUG11,27AUG11,6,LSGG,0850,EFHK,1150,BE70,N,,,677,
AY,868,,FIN,868,21AUG11,11SEP11,7,LSGG,0850,EFHK,1150,BE70,N,,,193,
AY,868,,FIN,868,29AUG11,06SEP11,123,LSGG,0850,EFHK,1150,BE90,N,,,869,
AY,868,,FIN,868,01SEP11,01SEP11,4,LSGG,0850,EFHK,1150,BE90,N,,,807,
AY,868,,FIN,868,02SEP11,09SEP11,345,LSGG,0850,EFHK,1150,BE70,N,,,869,
AY,868,,FIN,868,03SEP11,03SEP11,6,LSGG,0850,EFHK,1150,BE70,N,,,387,
AY,868,,FIN,868,10SEP11,10SEP11,6,LSGG,0850,EFHK,1150,BE70,N,,,133,
AY,868,,FIN,868,12SEP11,20SEP11,12345,LSGG,0850,EFHK,1150,BE90,N,,,869,
AY,868,,FIN,868,17SEP11,17SEP11,6,LSGG,0850,EFHK,1150,BE90,N,,,509,
AY,868,,FIN,868,18SEP11,25SEP11,7,LSGG,0850,EFHK,1150,BE70,N,,,325,
AY,868,,FIN,868,21SEP11,21SEP11,3,LSGG,0850,EFHK,1150,BE70,N,,,869,
AY,868,,FIN,868,22SEP11,30SEP11,145,LSGG,0850,EFHK,1150,BE90,N,,,869,
AY,868,,FIN,868,24SEP11,15OCT11,6,LSGG,0850,EFHK,1150,BE70,N,,,133,
AY,868,,FIN,868,27SEP11,27SEP11,2,LSGG,0850,EFHK,1150,BE90,N,,,325,
AY,868,,FIN,868,28SEP11,28SEP11,3,LSGG,0850,EFHK,1150,BE90,N,,,863,
AY,868,,FIN,868,02OCT11,02OCT11,7,LSGG,0850,EFHK,1150,BE70,N,,,193,
AY,868,,FIN,868,03OCT11,07OCT11,1235,LSGG,0850,EFHK,1150,BE70,N,,,869,
AY,868,,FIN,868,06OCT11,06OCT11,4,LSGG,0850,EFHK,1150,BE90,N,,,869,
AY,868,,FIN,868,09OCT11,16OCT11,7,LSGG,0850,EFHK,1150,BE70,N,,,325,
AY,868,,FIN,868,10OCT11,10OCT11,1,LSGG,0850,EFHK,1150,BE70,N,,,983,
AY,868,,FIN,868,11OCT11,27OCT11,1234,LSGG,0850,EFHK,1150,BE70,N,,,869,
AY,868,,FIN,868,14OCT11,21OCT11,5,LSGG,0850,EFHK,1150,BE90,N,,,869,
AY,868,,FIN,868,22OCT11,22OCT11,6,LSGG,0850,EFHK,1150,BE70,N,,,707,
AY,868,,FIN,868,23OCT11,23OCT11,7,LSGG,0850,EFHK,1150,BE70,N,,,3113,
AY,868,,FIN,868,28OCT11,28OCT11,5,LSGG,0850,EFHK,1150,BE70,N,,,869,
AY,868,,FIN,868,29OCT11,29OCT11,6,LSGG,0850,EFHK,1150,BE70,N,,,133,
AY,869,,FIN,869,27MAR11,11APR11,1347,EFHK,1310,LSGG,1610,BE90,N,,,870,
AY,869,,FIN,869,29MAR11,09APR11,256,EFHK,1310,LSGG,1610,BE70,N,,,870,
AY,869,,FIN,869,12APR11,14APR11,234,EFHK,1310,LSGG,1610,BE90,N,,,870,
AY,869,,FIN,869,15APR11,24APR11,124567,EFHK,1310,LSGG,1610,BE70,N,,,870,
AY,869,,FIN,869,20APR11,25APR11,13,EFHK,1310,LSGG,1610,BE90,N,,,870,
AY,869,,FIN,869,26APR11,28MAY11,1234567,EFHK,1310,LSGG,1610,BE70,N,,,870,
AY,869,,FIN,869,29MAY11,03JUL11,7,EFHK,1310,LSGG,1610,BE70,N,,,870,
AY,869,,FIN,869,30MAY11,08JUL11,123456,EFHK,1310,LSGG,1610,BE70,N,,,870,
AY,869,,FIN,869,09JUL11,16JUL11,6,EFHK,1310,LSGG,1610,B321,N,,,870,
AY,869,,FIN,869,10JUL11,17JUL11,7,EFHK,1310,LSGG,1610,B320,N,,,870,
AY,869,,FIN,869,11JUL11,14JUL11,1234,EFHK,1310,LSGG,1610,BE70,N,,,870,
AY,869,,FIN,869,15JUL11,15JUL11,5,EFHK,1310,LSGG,1610,BE90,N,,,870,
AY,869,,FIN,869,18JUL11,27AUG11,123456,EFHK,1310,LSGG,1610,BE70,N,,,870,
AY,869,,FIN,869,24JUL11,21AUG11,7,EFHK,1310,LSGG,1610,BE70,N,,,870,
AY,869,,FIN,869,28AUG11,28AUG11,7,EFHK,1310,LSGG,1610,BE90,N,,,870,
AY,869,,FIN,869,29AUG11,06SEP11,123,EFHK,1310,LSGG,1610,BE90,N,,,870,
AY,869,,FIN,869,01SEP11,10SEP11,3456,EFHK,1310,LSGG,1610,BE70,N,,,870,
AY,869,,FIN,869,04SEP11,11SEP11,7,EFHK,1310,LSGG,1610,BE70,N,,,870,
AY,869,,FIN,869,12SEP11,20SEP11,12345,EFHK,1310,LSGG,1610,BE90,N,,,870,
AY,869,,FIN,869,17SEP11,24SEP11,36,EFHK,1310,LSGG,1610,BE70,N,,,870,
AY,869,,FIN,869,18SEP11,25SEP11,7,EFHK,1310,LSGG,1610,BE90,N,,,870,
AY,869,,FIN,869,22SEP11,30SEP11,145,EFHK,1310,LSGG,1610,BE90,N,,,870,
AY,869,,FIN,869,27SEP11,05OCT11,1236,EFHK,1310,LSGG,1610,BE70,N,,,870,
AY,869,,FIN,869,02OCT11,02OCT11,7,EFHK,1310,LSGG,1610,BE70,N,,,870,
AY,869,,FIN,869,06OCT11,10OCT11,14,EFHK,1310,LSGG,1610,BE90,N,,,870,
AY,869,,FIN,869,07OCT11,08OCT11,56,EFHK,1310,LSGG,1610,BE70,N,,,870,
AY,869,,FIN,869,09OCT11,23OCT11,7,EFHK,1310,LSGG,1610,BE90,N,,,870,
AY,869,,FIN,869,11OCT11,27OCT11,12346,EFHK,1310,LSGG,1610,BE70,N,,,870,
AY,869,,FIN,869,14OCT11,21OCT11,5,EFHK,1310,LSGG,1610,BE90,N,,,870,
AY,869,,FIN,869,28OCT11,29OCT11,56,EFHK,1310,LSGG,1610,BE70,N,,,870,
AY,870,,FIN,870,27MAR11,27MAR11,7,LSGG,1700,EFHK,1955,BE90,N,,,703,
AY,870,,FIN,870,28MAR11,31MAR11,14,LSGG,1700,EFHK,1955,BE90,N,,,867,
AY,870,,FIN,870,29MAR11,02APR11,26,LSGG,1700,EFHK,1955,BE70,N,,,867,
AY,870,,FIN,870,30MAR11,06APR11,3,LSGG,1700,EFHK,1955,BE90,N,,,381,
AY,870,,FIN,870,01APR11,01APR11,5,LSGG,1700,EFHK,1955,BE70,N,,,519,
AY,870,,FIN,870,03APR11,03APR11,7,LSGG,1700,EFHK,1955,BE90,N,,,651,
AY,870,,FIN,870,04APR11,04APR11,1,LSGG,1700,EFHK,1955,BE90,N,,,421,
AY,870,,FIN,870,05APR11,05APR11,2,LSGG,1700,EFHK,1955,BE70,N,,,329,
AY,870,,FIN,870,07APR11,07APR11,4,LSGG,1700,EFHK,1955,BE90,N,,,633,
AY,870,,FIN,870,08APR11,08APR11,5,LSGG,1700,EFHK,1955,BE70,N,,,851,
AY,870,,FIN,870,09APR11,09APR11,6,LSGG,1700,EFHK,1955,BE70,N,,,703,
AY,870,,FIN,870,10APR11,10APR11,7,LSGG,1700,EFHK,1955,BE90,N,,,677,
AY,870,,FIN,870,11APR11,14APR11,14,LSGG,1700,EFHK,1955,BE90,N,,,381,
AY,870,,FIN,870,12APR11,12APR11,2,LSGG,1700,EFHK,1955,BE90,N,,,375,
AY,870,,FIN,870,13APR11,13APR11,3,LSGG,1700,EFHK,1955,BE90,N,,,745,
AY,870,,FIN,870,15APR11,21APR11,45,LSGG,1700,EFHK,1955,BE70,N,,,519,
AY,870,,FIN,870,16APR11,16APR11,6,LSGG,1700,EFHK,1955,BE70,N,,,169,
AY,870,,FIN,870,17APR11,19APR11,27,LSGG,1700,EFHK,1955,BE70,N,,,329,
AY,870,,FIN,870,18APR11,22APR11,15,LSGG,1700,EFHK,1955,BE70,N,,,867,
AY,870,,FIN,870,20APR11,20APR11,3,LSGG,1700,EFHK,1955,BE90,N,,,703,
AY,870,,FIN,870,23APR11,23APR11,6,LSGG,1700,EFHK,1955,BE70,N,,,387,
AY,870,,FIN,870,24APR11,24APR11,7,LSGG,1700,EFHK,1955,BE70,N,,,855,
AY,870,,FIN,870,25APR11,25APR11,1,LSGG,1700,EFHK,1955,BE90,N,,,381,
AY,870,,FIN,870,26APR11,03MAY11,237,LSGG,1700,EFHK,1955,BE70,N,,,329,
AY,870,,FIN,870,28APR11,29APR11,45,LSGG,1700,EFHK,1955,BE70,N,,,519,
AY,870,,FIN,870,30APR11,07MAY11,16,LSGG,1700,EFHK,1955,BE70,N,,,867,
AY,870,,FIN,870,04MAY11,11MAY11,347,LSGG,1700,EFHK,1955,BE70,N,,,329,
AY,870,,FIN,870,06MAY11,17JUN11,45,LSGG,1700,EFHK,1955,BE70,N,,,519,
AY,870,,FIN,870,09MAY11,21MAY11,1267,LSGG,1700,EFHK,1955,BE70,N,,,867,
AY,870,,FIN,870,18MAY11,23MAY11,137,LSGG,1700,EFHK,1955,BE70,N,,,329,
AY,870,,FIN,870,24MAY11,31MAY11,1236,LSGG,1700,EFHK,1955,BE70,N,,,867,
AY,870,,FIN,870,29MAY11,12JUN11,7,LSGG,1700,EFHK,2000,BE70,N,,,329,
AY,870,,FIN,870,01JUN11,14JUN11,123,LSGG,1700,EFHK,1955,BE70,N,,,329,
AY,870,,FIN,870,04JUN11,18JUN11,6,LSGG,1700,EFHK,1955,BE70,N,,,867,
AY,870,,FIN,870,15JUN11,15JUN11,3,LSGG,1700,EFHK,1955,BE70,N,,,189,
AY,870,,FIN,870,19JUN11,03JUL11,7,LSGG,1700,EFHK,2000,BE70,N,,,189,
AY,870,,FIN,870,20JUN11,30JUN11,1246,LSGG,1700,EFHK,1955,BE70,N,,,867,
AY,870,,FIN,870,22JUN11,13JUL11,35,LSGG,1700,EFHK,1955,BE70,N,,,189,
AY,870,,FIN,870,02JUL11,02JUL11,6,LSGG,1700,EFHK,1955,BE70,N,,,675,
AY,870,,FIN,870,04JUL11,12JUL11,124,LSGG,1700,EFHK,1955,BE70,N,,,867,
AY,870,,FIN,870,09JUL11,16JUL11,6,LSGG,1700,EFHK,1955,B321,N,,,867,
AY,870,,FIN,870,10JUL11,10JUL11,7,LSGG,1700,EFHK,2000,B320,N,,,153,
AY,870,,FIN,870,14JUL11,14JUL11,4,LSGG,1700,EFHK,1955,BE70,N,,,703,
AY,870,,FIN,870,15JUL11,15JUL11,5,LSGG,1700,EFHK,1955,BE90,N,,,465,
AY,870,,FIN,870,17JUL11,17JUL11,7,LSGG,1700,EFHK,2000,B320,N,,,753,
AY,870,,FIN,870,18JUL11,30JUL11,1246,LSGG,1700,EFHK,1955,BE70,N,,,867,
AY,870,,FIN,870,20JUL11,03AUG11,35,LSGG,1700,EFHK,1955,BE70,N,,,189,
AY,870,,FIN,870,24JUL11,21AUG11,7,LSGG,1700,EFHK,2000,BE70,N,,,189,
AY,870,,FIN,870,01AUG11,02AUG11,12,LSGG,1700,EFHK,1955,BE70,N,,,671,
AY,870,,FIN,870,04AUG11,09SEP11,45,LSGG,1700,EFHK,1955,BE70,N,,,519,
AY,870,,FIN,870,06AUG11,10SEP11,6,LSGG,1700,EFHK,1955,BE70,N,,,867,
AY,870,,FIN,870,08AUG11,09AUG11,12,LSGG,1700,EFHK,1955,BE70,N,,,375,
AY,870,,FIN,870,10AUG11,24AUG11,3,LSGG,1700,EFHK,1955,BE70,N,,,189,
AY,870,,FIN,870,15AUG11,23AUG11,12,LSGG,1700,EFHK,1955,BE70,N,,,329,
AY,870,,FIN,870,28AUG11,28AUG11,7,LSGG,1700,EFHK,2000,BE90,N,,,421,
AY,870,,FIN,870,29AUG11,05SEP11,13,LSGG,1700,EFHK,1955,BE90,N,,,867,
AY,870,,FIN,870,30AUG11,30AUG11,2,LSGG,1700,EFHK,1955,BE90,N,,,375,
AY,870,,FIN,870,04SEP11,11SEP11,7,LSGG,1700,EFHK,2000,BE70,N,,,189,
AY,870,,FIN,870,06SEP11,06SEP11,2,LSGG,1700,EFHK,1955,BE90,N,,,381,
AY,870,,FIN,870,07SEP11,07SEP11,3,LSGG,1700,EFHK,1955,BE70,N,,,189,
AY,870,,FIN,870,12SEP11,19SEP11,1345,LSGG,1700,EFHK,1955,BE90,N,,,867,
AY,870,,FIN,870,13SEP11,20SEP11,2,LSGG,1700,EFHK,1955,BE90,N,,,375,
AY,870,,FIN,870,17SEP11,17SEP11,6,LSGG,1700,EFHK,1955,BE70,N,,,811,
AY,870,,FIN,870,18SEP11,25SEP11,7,LSGG,1700,EFHK,2000,BE90,N,,,421,
AY,870,,FIN,870,21SEP11,28SEP11,23,LSGG,1700,EFHK,1955,BE70,N,,,329,
AY,870,,FIN,870,22SEP11,29SEP11,4,LSGG,1700,EFHK,1955,BE90,N,,,867,
AY,870,,FIN,870,23SEP11,30SEP11,5,LSGG,1700,EFHK,1955,BE90,N,,,703,
AY,870,,FIN,870,24SEP11,15OCT11,6,LSGG,1700,EFHK,1955,BE70,N,,,867,
AY,870,,FIN,870,26SEP11,26SEP11,1,LSGG,1700,EFHK,1955,BE90,N,,,375,
AY,870,,FIN,870,02OCT11,02OCT11,7,LSGG,1700,EFHK,2000,BE70,N,,,329,
AY,870,,FIN,870,03OCT11,05OCT11,123,LSGG,1700,EFHK,1955,BE70,N,,,329,
AY,870,,FIN,870,06OCT11,06OCT11,4,LSGG,1700,EFHK,1955,BE90,N,,,421,
AY,870,,FIN,870,07OCT11,07OCT11,5,LSGG,1700,EFHK,1955,BE70,N,,,519,
AY,870,,FIN,870,09OCT11,09OCT11,7,LSGG,1700,EFHK,2000,BE90,N,,,421,
AY,870,,FIN,870,10OCT11,10OCT11,1,LSGG,1700,EFHK,1955,BE90,N,,,000,
AY,870,,FIN,870,11OCT11,12OCT11,23,LSGG,1700,EFHK,1955,BE70,N,,,329,
AY,870,,FIN,870,13OCT11,13OCT11,4,LSGG,1700,EFHK,1955,BE70,N,,,000,
AY,870,,FIN,870,14OCT11,21OCT11,5,LSGG,1700,EFHK,1955,BE90,N,,,703,
AY,870,,FIN,870,16OCT11,16OCT11,7,LSGG,1700,EFHK,2000,BE90,N,,,375,
AY,870,,FIN,870,17OCT11,18OCT11,12,LSGG,1700,EFHK,1955,BE70,N,,,867,
AY,870,,FIN,870,19OCT11,27OCT11,134,LSGG,1700,EFHK,1955,BE70,N,,,329,
AY,870,,FIN,870,22OCT11,22OCT11,6,LSGG,1700,EFHK,1955,BE70,N,,,703,
AY,870,,FIN,870,23OCT11,23OCT11,7,LSGG,1700,EFHK,2000,BE90,N,,,421,
AY,870,,FIN,870,25OCT11,25OCT11,2,LSGG,1700,EFHK,1955,BE70,N,,,867,
AY,870,,FIN,870,28OCT11,28OCT11,5,LSGG,1700,EFHK,1955,BE70,N,,,519,
AY,870,,FIN,870,29OCT11,29OCT11,6,LSGG,1700,EFHK,1955,BE70,N,,,000,
AY,871,,FIN,871,27MAR11,02APR11,267,EFHK,0435,LFPG,0740,B320,N,,,872,
AY,871,,FIN,871,28MAR11,03APR11,13457,EFHK,0435,LFPG,0740,B321,N,,,872,
AY,871,,FIN,871,04APR11,13APR11,1236,EFHK,0435,LFPG,0740,B321,N,,,872,
AY,871,,FIN,871,07APR11,15APR11,457,EFHK,0435,LFPG,0740,B320,N,,,872,
AY,871,,FIN,871,16APR11,24APR11,23467,EFHK,0435,LFPG,0740,B321,N,,,872,
AY,871,,FIN,871,18APR11,22APR11,15,EFHK,0435,LFPG,0740,B320,N,,,872,
AY,871,,FIN,871,25APR11,01MAY11,123457,EFHK,0435,LFPG,0740,B321,N,,,872,
AY,871,,FIN,871,30APR11,05MAY11,146,EFHK,0435,LFPG,0740,B320,N,,,872,
AY,871,,FIN,871,03MAY11,08MAY11,23567,EFHK,0435,LFPG,0740,B321,N,,,872,
AY,871,,FIN,871,09MAY11,25MAY11,1234567,EFHK,0435,LFPG,0740,B321,N,,,872,
AY,871,,FIN,871,26MAY11,26MAY11,4,EFHK,0435,LFPG,0740,B320,N,,,872,
AY,871,,FIN,871,27MAY11,06JUN11,1234567,EFHK,0435,LFPG,0740,B321,N,,,872,
AY,871,,FIN,871,07JUN11,07JUN11,2,EFHK,0435,LFPG,0740,B320,N,,,872,
AY,871,,FIN,871,08JUN11,17JUN11,1234567,EFHK,0435,LFPG,0740,B321,N,,,872,
AY,871,,FIN,871,18JUN11,18JUN11,6,EFHK,0435,LFPG,0740,B320,N,,,872,
AY,871,,FIN,871,19JUN11,26JUN11,1234567,EFHK,0435,LFPG,0740,B321,N,,,872,
AY,871,,FIN,871,27JUN11,01JUL11,125,EFHK,0435,LFPG,0740,B320,N,,,872,
AY,871,,FIN,871,29JUN11,03JUL11,3467,EFHK,0435,LFPG,0740,B321,N,,,872,
AY,871,,FIN,871,04JUL11,17JUL11,123457,EFHK,0435,LFPG,0740,B321,N,,,872,
AY,871,,FIN,871,09JUL11,16JUL11,6,EFHK,0435,LFPG,0740,B320,N,,,872,
AY,871,,FIN,871,18JUL11,07AUG11,1234567,EFHK,0435,LFPG,0740,B321,N,,,872,
AY,871,,FIN,871,08AUG11,12AUG11,12345,EFHK,0435,LFPG,0740,B320,N,,,872,
AY,871,,FIN,871,13AUG11,12SEP11,1234567,EFHK,0435,LFPG,0740,B321,N,,,872,
AY,871,,FIN,871,13SEP11,13SEP11,2,EFHK,0435,LFPG,0740,B320,N,,,872,
AY,871,,FIN,871,14SEP11,29OCT11,1234567,EFHK,0435,LFPG,0740,B321,N,,,872,
AY,872,,FIN,872,27MAR11,27MAR11,7,LFPG,0850,EFHK,1150,B320,N,,,795,
AY,872,,FIN,872,28MAR11,03APR11,17,LFPG,0850,EFHK,1150,B321,N,,,833,
AY,872,,FIN,872,29MAR11,29MAR11,2,LFPG,0850,EFHK,1150,B320,N,,,833,
AY,872,,FIN,872,30MAR11,05APR11,12345,LFPG,0850,EFHK,1150,B321,N,,,873,
AY,872,,FIN,872,02APR11,02APR11,6,LFPG,0850,EFHK,1150,B320,N,,,397,
AY,872,,FIN,872,06APR11,06APR11,3,LFPG,0850,EFHK,1150,B321,N,,,795,
AY,872,,FIN,872,07APR11,08APR11,45,LFPG,0850,EFHK,1150,B320,N,,,783,
AY,872,,FIN,872,09APR11,13APR11,1236,LFPG,0850,EFHK,1150,B321,N,,,873,
AY,872,,FIN,872,10APR11,10APR11,7,LFPG,0850,EFHK,1150,B320,N,,,845,
AY,872,,FIN,872,14APR11,14APR11,4,LFPG,0850,EFHK,1150,B320,N,,,873,
AY,872,,FIN,872,15APR11,22APR11,5,LFPG,0850,EFHK,1150,B320,N,,,795,
AY,872,,FIN,872,16APR11,24APR11,3467,LFPG,0850,EFHK,1150,B321,N,,,873,
AY,872,,FIN,872,18APR11,18APR11,1,LFPG,0850,EFHK,1150,B320,N,,,845,
AY,872,,FIN,872,19APR11,19APR11,2,LFPG,0850,EFHK,1150,B321,N,,,3505,
AY,872,,FIN,872,25APR11,01MAY11,123457,LFPG,0850,EFHK,1150,B321,N,,,873,
AY,872,,FIN,872,30APR11,30APR11,6,LFPG,0850,EFHK,1150,B320,N,,,3693,
AY,872,,FIN,872,02MAY11,02MAY11,1,LFPG,0850,EFHK,1150,B320,N,,,845,
AY,872,,FIN,872,03MAY11,08MAY11,23567,LFPG,0850,EFHK,1150,B321,N,,,873,
AY,872,,FIN,872,05MAY11,05MAY11,4,LFPG,0850,EFHK,1150,B320,N,,,795,
AY,872,,FIN,872,09MAY11,25MAY11,1234567,LFPG,0850,EFHK,1150,B321,N,,,873,
AY,872,,FIN,872,26MAY11,26MAY11,4,LFPG,0850,EFHK,1150,B320,N,,,783,
AY,872,,FIN,872,27MAY11,06JUN11,1234567,LFPG,0850,EFHK,1150,B321,N,,,873,
AY,872,,FIN,872,07JUN11,07JUN11,2,LFPG,0850,EFHK,1150,B320,N,,,367,
AY,872,,FIN,872,08JUN11,17JUN11,1234567,LFPG,0850,EFHK,1150,B321,N,,,873,
AY,872,,FIN,872,18JUN11,18JUN11,6,LFPG,0850,EFHK,1150,B320,N,,,833,
AY,872,,FIN,872,19JUN11,26JUN11,1234567,LFPG,0850,EFHK,1150,B321,N,,,873,
AY,872,,FIN,872,27JUN11,27JUN11,1,LFPG,0850,EFHK,1150,B320,N,,,845,
AY,872,,FIN,872,28JUN11,01JUL11,25,LFPG,0850,EFHK,1150,B320,N,,,637,
AY,872,,FIN,872,29JUN11,03JUL11,3467,LFPG,0850,EFHK,1150,B321,N,,,873,
AY,872,,FIN,872,04JUL11,17JUL11,123457,LFPG,0850,EFHK,1150,B321,N,,,873,
AY,872,,FIN,872,09JUL11,09JUL11,6,LFPG,0850,EFHK,1150,B320,N,,,863,
AY,872,,FIN,872,16JUL11,16JUL11,6,LFPG,0850,EFHK,1150,B320,N,,,783,
AY,872,,FIN,872,18JUL11,07AUG11,1234567,LFPG,0850,EFHK,1150,B321,N,,,873,
AY,872,,FIN,872,08AUG11,08AUG11,1,LFPG,0850,EFHK,1150,B320,N,,,845,
AY,872,,FIN,872,09AUG11,10AUG11,23,LFPG,0850,EFHK,1150,B320,N,,,637,
AY,872,,FIN,872,11AUG11,12AUG11,45,LFPG,0850,EFHK,1150,B320,N,,,795,
AY,872,,FIN,872,13AUG11,12SEP11,1234567,LFPG,0850,EFHK,1150,B321,N,,,873,
AY,872,,FIN,872,13SEP11,13SEP11,2,LFPG,0850,EFHK,1150,B320,N,,,795,
AY,872,,FIN,872,14SEP11,23SEP11,12345,LFPG,0850,EFHK,1150,B321,N,,,873,
AY,872,,FIN,872,17SEP11,24SEP11,6,LFPG,0850,EFHK,1150,B321,N,,,733,
AY,872,,FIN,872,18SEP11,18SEP11,7,LFPG,0850,EFHK,1150,B321,N,,,833,
AY,872,,FIN,872,25SEP11,15OCT11,1234567,LFPG,0850,EFHK,1150,B321,N,,,873,
AY,872,,FIN,872,16OCT11,16OCT11,7,LFPG,0850,EFHK,1150,B321,N,,,833,
AY,872,,FIN,872,17OCT11,29OCT11,1234567,LFPG,0850,EFHK,1150,B321,N,,,873,
AY,873,,FIN,873,27MAR11,05APR11,1234567,EFHK,1305,LFPG,1610,B321,N,,,874,
AY,873,,FIN,873,06APR11,06APR11,3,EFHK,1305,LFPG,1610,B320,N,,,874,
AY,873,,FIN,873,07APR11,13APR11,1234567,EFHK,1305,LFPG,1610,B321,N,,,874,
AY,873,,FIN,873,14APR11,14APR11,4,EFHK,1305,LFPG,1610,B320,N,,,874,
AY,873,,FIN,873,15APR11,11SEP11,1234567,EFHK,1305,LFPG,1610,B321,N,,,874,
AY,873,,FIN,873,12SEP11,25SEP11,123457,EFHK,1305,LFPG,1610,B321,N,,,874,
AY,873,,FIN,873,17SEP11,24SEP11,6,EFHK,1305,LFPG,1610,B320,N,,,874,
AY,873,,FIN,873,26SEP11,29OCT11,1234567,EFHK,1305,LFPG,1610,B321,N,,,874,
AY,874,,FIN,874,27MAR11,03APR11,2347,LFPG,1700,EFHK,2000,B321,N,,,871,
AY,874,,FIN,874,28MAR11,28MAR11,1,LFPG,1700,EFHK,2000,B321,N,,,831,
AY,874,,FIN,874,01APR11,02APR11,56,LFPG,1700,EFHK,2000,B321,N,,,441,
AY,874,,FIN,874,04APR11,12APR11,1257,LFPG,1700,EFHK,2000,B321,N,,,871,
AY,874,,FIN,874,06APR11,06APR11,3,LFPG,1700,EFHK,2000,B320,N,,,871,
AY,874,,FIN,874,07APR11,07APR11,4,LFPG,1700,EFHK,2000,B321,N,,,715,
AY,874,,FIN,874,09APR11,09APR11,6,LFPG,1700,EFHK,2000,B321,N,,,447,
AY,874,,FIN,874,13APR11,13APR11,3,LFPG,1700,EFHK,2000,B321,N,,,781,
AY,874,,FIN,874,14APR11,14APR11,4,LFPG,1700,EFHK,2000,B320,N,,,879,
AY,874,,FIN,874,15APR11,22APR11,12356,LFPG,1700,EFHK,2000,B321,N,,,871,
AY,874,,FIN,874,17APR11,17APR11,7,LFPG,1700,EFHK,2000,B321,N,,,841,
AY,874,,FIN,874,21APR11,21APR11,4,LFPG,1700,EFHK,2000,B321,N,,,715,
AY,874,,FIN,874,23APR11,30APR11,123467,LFPG,1700,EFHK,2000,B321,N,,,871,
AY,874,,FIN,874,29APR11,29APR11,5,LFPG,1700,EFHK,2000,B321,N,,,857,
AY,874,,FIN,874,01MAY11,04MAY11,37,LFPG,1700,EFHK,2000,B321,N,,,879,
AY,874,,FIN,874,02MAY11,08MAY11,124567,LFPG,1700,EFHK,2000,B321,N,,,871,
AY,874,,FIN,874,09MAY11,20MAY11,1234567,LFPG,1700,EFHK,2000,B321,N,,,871,
AY,874,,FIN,874,21MAY11,25MAY11,36,LFPG,1700,EFHK,2000,B321,N,,,879,
AY,874,,FIN,874,22MAY11,30MAY11,124567,LFPG,1700,EFHK,2000,B321,N,,,871,
AY,874,,FIN,874,31MAY11,12JUN11,234567,LFPG,1700,EFHK,2000,B321,N,,,871,
AY,874,,FIN,874,06JUN11,06JUN11,1,LFPG,1700,EFHK,2000,B321,N,,,879,
AY,874,,FIN,874,13JUN11,23JUN11,123467,LFPG,1700,EFHK,2000,B321,N,,,871,
AY,874,,FIN,874,17JUN11,17JUN11,5,LFPG,1700,EFHK,2000,B321,N,,,793,
AY,874,,FIN,874,24JUN11,29JUN11,2356,LFPG,1700,EFHK,2000,B321,N,,,871,
AY,874,,FIN,874,26JUN11,01JUL11,1457,LFPG,1700,EFHK,2000,B321,N,,,879,
AY,874,,FIN,874,02JUL11,18JUL11,123467,LFPG,1700,EFHK,2000,B321,N,,,871,
AY,874,,FIN,874,08JUL11,15JUL11,5,LFPG,1700,EFHK,2000,B321,N,,,879,
AY,874,,FIN,874,19JUL11,24JUL11,23457,LFPG,1700,EFHK,2000,B321,N,,,871,
AY,874,,FIN,874,23JUL11,23JUL11,6,LFPG,1700,EFHK,2000,B321,N,,,1735,
AY,874,,FIN,874,25JUL11,25JUL11,1,LFPG,1700,EFHK,2000,B321,N,,,879,
AY,874,,FIN,874,26JUL11,06AUG11,1234567,LFPG,1700,EFHK,2000,B321,N,,,871,
AY,874,,FIN,874,07AUG11,12AUG11,123457,LFPG,1700,EFHK,2000,B321,N,,,879,
AY,874,,FIN,874,13AUG11,11SEP11,1234567,LFPG,1700,EFHK,2000,B321,N,,,871,
AY,874,,FIN,874,12SEP11,12SEP11,1,LFPG,1700,EFHK,2000,B321,N,,,879,
AY,874,,FIN,874,13SEP11,25SEP11,123457,LFPG,1700,EFHK,2000,B321,N,,,871,
AY,874,,FIN,874,17SEP11,17SEP11,6,LFPG,1700,EFHK,2000,B320,N,,,1051,
AY,874,,FIN,874,24SEP11,24SEP11,6,LFPG,1700,EFHK,2000,B320,N,,,153,
AY,874,,FIN,874,26SEP11,28OCT11,1234567,LFPG,1700,EFHK,2000,B321,N,,,871,
AY,874,,FIN,874,29OCT11,29OCT11,6,LFPG,1700,EFHK,2000,B321,N,,,000,
